Age,Gender (male=1),Gift Size,Billing State
102.0, 1, 89.25, Minnesota
56.0, 1, 145.38, Idaho
50.0, 1, 241.16, Michigan
9.0, 0, 58.27, Colorado
42.0, 1, 22.92, New York
31.0, 1, 238.67, Maryland
72.0, 0, 28.84, Florida
30.0, 0, 11.65, Illinois
30.0, 1, 94.11, Alabama
68.0, 0, 65.07, Wyoming
76.0, 0, 109.28, Colorado
34.0, 0, 13.44, California
27.0, 0, 162.79, Michigan
9.0, 0, 18.5, Georgia
58.0, 0, 9.55, Connecticut
38.0, 0, 26.51, New Hampshire
42.0, 1, 80.36, Florida
29.0, 1, 36.26, Ohio
36.0, 1, 17.5, Michigan
75.0, 0, 108.29, Nevada
42.0, 0, 1103.72, California
32.0, 0, 23.84, North Carolina
40.0, 0, 10.8, Massachusetts
76.0, 0, 174.75, Florida
44.0, 0, 1051.48, Texas
83.0, 1, 32.26, Texas
16.0, 1, 11.3, Florida
44.0, 0, 28.04, California
9.0, 1, 80.23, Connecticut
70.0, 0, 83.69, California
79.0, 0, 14.98, Illinois
15.0, 1, 33.08, Nevada
5.0, 1, 29.39, Minnesota
23.0, 1, 49.46, California
49.0, 0, 299.29, California
31.0, 1, 228.59, Michigan
36.0, 1, 17.61, Mississippi
65.0, 1, 274.99, New York
13.0, 0, 350.86, Texas
24.0, 1, 46.51, Arizona
51.0, 0, 7.49, Iowa
53.0, 1, 69.75, Pennsylvania
9.0, 1, 44.05, Texas
58.0, 0, 13.11, Pennsylvania
57.0, 0, 276.35, Mississippi
40.0, 1, 2.74, Illinois
55.0, 1, 41.26, Iowa
20.0, 1, 85.66, Georgia
37.0, 0, 9.83, New Jersey
23.0, 0, 20.2, Pennsylvania
0.0, 1, 74.23, New Jersey
43.0, 1, 231.6, Washington
59.0, 1, 208.33, Pennsylvania
31.0, 0, 101.14, Utah
56.0, 1, 19.14, Washington
78.0, 0, 454.56, California
81.0, 0, 99.91, Texas
37.0, 1, 48.85, Wisconsin
66.0, 1, 11.78, Texas
44.0, 1, 91.96, Missouri
11.0, 0, 38.81, California
21.0, 1, 12.76, Colorado
55.0, 0, 83.37, California
83.0, 0, 110.19, New York
36.0, 0, 36.21, Mississippi
11.0, 0, 62.24, California
49.0, 1, 9.81, Georgia
41.0, 0, 29.32, Arizona
63.0, 0, 48.47, Washington
43.0, 0, 85.42, Ohio
55.0, 0, 113.12, California
16.0, 0, 46.93, Ohio
35.0, 1, 286.14, Illinois
50.0, 1, 10.67, Connecticut
25.0, 0, 544.61, Washington
30.0, 1, 121.24, Michigan
26.0, 0, 289.82, California
51.0, 0, 202.94, Georgia
51.0, 0, 42.47, North Carolina
91.0, 1, 119.62, Indiana
28.0, 0, 28.9, New Jersey
43.0, 0, 498.66, Connecticut
43.0, 1, 47.45, New York
46.0, 0, 48.5, Arizona
49.0, 0, 79.14, New York
0.0, 0, 11.56, Oregon
28.0, 0, 13.76, Pennsylvania
31.0, 0, 15.3, Illinois
37.0, 0, 12.67, Utah
54.0, 0, 277.48, Washington
74.0, 0, 309.83, Kansas
77.0, 1, 96.18, Georgia
90.0, 0, 239.08, Georgia
33.0, 0, 325.2, New York
37.0, 1, 80.4, Michigan
83.0, 0, 39.71, Ohio
1.0, 0, 62.53, Wisconsin
49.0, 1, 118.12, Maryland
32.0, 1, 40.72, Texas
6.0, 0, 27.73, California
3.0, 1, 50.0, Missouri
67.0, 1, 40.31, Maryland
86.0, 1, 817.81, Kansas
78.0, 0, 44.89, Wisconsin
43.0, 0, 19.94, Maine
50.0, 1, 47.37, California
19.0, 1, 224.39, Pennsylvania
83.0, 0, 126.73, North Carolina
32.0, 0, 100.82, Massachusetts
64.0, 0, 128.92, Florida
7.0, 0, 494.83, Georgia
12.0, 1, 350.85, Texas
73.0, 1, 91.83, Florida
70.0, 0, 98.06, Virginia
3.0, 1, 48.45, Illinois
94.0, 1, 328.06, California
35.0, 0, 155.21, New York
67.0, 0, 88.29, Michigan
55.0, 0, 45.85, Massachusetts
55.0, 1, 19.41, Massachusetts
64.0, 1, 164.23, Minnesota
27.0, 1, 13.67, California
63.0, 1, 71.14, Michigan
58.0, 0, 62.65, Texas
51.0, 0, 6.9, Michigan
53.0, 1, 572.27, Florida
6.0, 1, 409.84, Arizona
3.0, 1, 19.24, Florida
8.0, 0, 25.92, Iowa
72.0, 0, 41.33, Florida
54.0, 1, 100.61, Michigan
16.0, 1, 36.39, Texas
36.0, 0, 18.62, Nevada
24.0, 0, 181.88, Michigan
59.0, 0, 24.37, Tennessee
52.0, 1, 14.32, Arizona
8.0, 0, 16.82, Montana
0.0, 0, 93.15, Rhode Island
56.0, 0, 272.78, Texas
23.0, 0, 30.13, California
54.0, 0, 3.24, Kentucky
41.0, 0, 24.02, Washington
12.0, 1, 141.67, California
77.0, 1, 128.53, Pennsylvania
52.0, 1, 109.26, Maryland
5.0, 0, 13.02, Tennessee
22.0, 1, 194.77, California
26.0, 0, 47.73, California
1.0, 1, 38.17, Virginia
31.0, 0, 297.68, New York
16.0, 0, 34.57, Ohio
101.0, 1, 165.62, California
20.0, 0, 316.22, New Jersey
49.0, 0, 69.35, Oklahoma
33.0, 1, 74.3, Pennsylvania
37.0, 1, 25.25, Illinois
24.0, 1, 68.48, Ohio
22.0, 1, 39.57, Colorado
13.0, 1, 337.1, Wyoming
13.0, 0, 38.63, Illinois
18.0, 1, 22.62, Oregon
66.0, 1, 88.64, New York
43.0, 0, 63.8, Illinois
24.0, 1, 619.43, Florida
36.0, 0, 314.16, California
15.0, 0, 7.3, North Carolina
4.0, 0, 51.21, Wisconsin
49.0, 1, 207.66, Louisiana
9.0, 1, 19.26, Illinois
41.0, 0, 179.87, Illinois
57.0, 0, 12.69, California
38.0, 0, 4.51, New York
15.0, 0, 147.11, North Dakota
85.0, 1, 20.97, Ohio
50.0, 1, 27.89, Maryland
59.0, 1, 55.12, New York
1.0, 1, 30.84, California
65.0, 1, 73.26, Washington
41.0, 0, 53.13, California
35.0, 0, 9.01, Illinois
23.0, 1, 129.8, Texas
33.0, 0, 46.37, Washington
13.0, 1, 46.64, Wyoming
7.0, 1, 84.71, North Carolina
44.0, 1, 25.03, Texas
27.0, 1, 14.19, Minnesota
63.0, 1, 189.6, California
50.0, 0, 60.81, Alabama
12.0, 1, 513.06, Virginia
37.0, 0, 30.39, California
29.0, 0, 1206.66, Nevada
71.0, 1, 29.18, Texas
23.0, 1, 413.39, Connecticut
74.0, 0, 17.6, Wisconsin
14.0, 1, 18.76, Tennessee
4.0, 0, 10.14, New York
66.0, 0, 170.34, Michigan
4.0, 1, 17.23, Pennsylvania
52.0, 0, 283.68, Kentucky
11.0, 0, 13.61, Oklahoma
10.0, 0, 29.47, North Dakota
23.0, 1, 45.43, Georgia
1.0, 0, 13.07, Alabama
19.0, 1, 45.44, Florida
2.0, 0, 111.7, Texas
27.0, 0, 234.71, Ohio
7.0, 0, 9.39, Alabama
24.0, 1, 491.79, Iowa
78.0, 1, 40.78, Oregon
39.0, 1, 64.71, Missouri
54.0, 0, 14.98, Alabama
36.0, 0, 19.86, Texas
0.0, 0, 65.22, Nevada
15.0, 0, 14.79, New Mexico
46.0, 1, 77.75, Arizona
68.0, 1, 20.83, Texas
23.0, 1, 18.99, Texas
37.0, 0, 18.85, Georgia
48.0, 0, 78.99, California
16.0, 0, 49.86, Connecticut
70.0, 0, 42.27, California
39.0, 0, 65.5, Washington
26.0, 1, 28.01, Texas
39.0, 0, 429.98, Pennsylvania
33.0, 1, 50.86, Tennessee
33.0, 1, 160.87, New York
16.0, 0, 20.37, Virginia
14.0, 0, 88.42, Ohio
57.0, 0, 223.09, Indiana
82.0, 0, 161.53, Tennessee
70.0, 1, 383.02, Pennsylvania
10.0, 1, 71.76, Alabama
25.0, 1, 91.28, Virginia
1.0, 0, 36.77, West Virginia
58.0, 0, 118.0, Washington
46.0, 1, 319.85, Georgia
16.0, 0, 26.81, Michigan
24.0, 1, 24.11, North Carolina
60.0, 0, 416.71, California
44.0, 0, 8.3, Missouri
14.0, 1, 136.46, Florida
40.0, 1, 12.16, Texas
13.0, 0, 91.81, Kentucky
63.0, 1, 50.0, Iowa
54.0, 0, 388.15, Massachusetts
26.0, 1, 39.87, Illinois
78.0, 0, 204.59, Kansas
40.0, 1, 34.68, Florida
14.0, 1, 109.24, Indiana
3.0, 0, 3.03, Illinois
17.0, 0, 138.47, Connecticut
11.0, 0, 154.24, New Jersey
88.0, 1, 102.27, Pennsylvania
19.0, 0, 45.85, Rhode Island
15.0, 0, 420.36, Pennsylvania
51.0, 0, 65.31, Ohio
45.0, 0, 59.86, California
3.0, 0, 186.64, Michigan
43.0, 0, 19.57, New York
60.0, 1, 58.69, Tennessee
31.0, 0, 158.96, Nevada
52.0, 1, 110.19, Mississippi
69.0, 0, 22.3, New Hampshire
16.0, 0, 19.65, Illinois
27.0, 0, 344.69, Texas
11.0, 1, 55.27, Indiana
18.0, 0, 10.97, Colorado
60.0, 1, 15.03, Oklahoma
61.0, 1, 81.77, Illinois
49.0, 0, 116.8, Texas
65.0, 0, 8.72, California
68.0, 1, 54.32, California
5.0, 1, 75.63, Maryland
41.0, 1, 31.16, California
42.0, 0, 25.03, Michigan
28.0, 0, 35.76, Florida
26.0, 0, 126.54, Arkansas
40.0, 1, 123.89, Maryland
63.0, 0, 25.5, Pennsylvania
73.0, 1, 101.71, North Carolina
62.0, 0, 114.1, New York
63.0, 0, 31.34, Minnesota
83.0, 0, 196.43, California
49.0, 0, 156.04, North Carolina
9.0, 0, 280.28, New Hampshire
3.0, 0, 39.08, Florida
27.0, 1, 1647.79, Nebraska
61.0, 1, 19.83, Connecticut
38.0, 0, 571.39, Maryland
54.0, 1, 347.58, New York
23.0, 0, 65.03, Florida
0.0, 0, 58.78, Mississippi
16.0, 1, 57.21, New York
71.0, 0, 179.28, California
65.0, 0, 40.58, Pennsylvania
46.0, 1, 53.01, New York
108.0, 0, 29.26, Florida
34.0, 1, 79.49, Montana
82.0, 1, 50.68, Ohio
47.0, 1, 58.82, Kansas
18.0, 0, 63.24, Iowa
82.0, 0, 149.8, Texas
51.0, 1, 34.44, Minnesota
106.0, 0, 21.05, Missouri
21.0, 0, 14.57, Tennessee
104.0, 0, 36.57, Pennsylvania
50.0, 1, 126.3, North Carolina
29.0, 1, 650.95, Arizona
79.0, 1, 14.34, Connecticut
44.0, 1, 18.03, Virginia
24.0, 0, 502.3, Oregon
77.0, 0, 76.4, Washington
84.0, 0, 77.25, Connecticut
62.0, 1, 147.35, Texas
31.0, 1, 14.0, Georgia
36.0, 1, 126.14, West Virginia
3.0, 1, 49.98, Pennsylvania
9.0, 0, 100.1, West Virginia
19.0, 0, 12.04, Delaware
22.0, 0, 10.32, Mississippi
47.0, 0, 322.56, Maryland
62.0, 0, 28.42, Pennsylvania
52.0, 1, 545.84, Arkansas
80.0, 1, 27.64, Florida
29.0, 0, 50.17, Florida
43.0, 1, 52.68, California
27.0, 1, 162.34, Texas
34.0, 1, 512.72, Indiana
14.0, 1, 77.3, Michigan
104.0, 0, 95.4, Missouri
63.0, 1, 76.12, Illinois
59.0, 0, 166.09, Georgia
43.0, 1, 10.44, Minnesota
55.0, 1, 487.88, Texas
55.0, 0, 18.78, New Hampshire
0.0, 0, 63.9, Tennessee
53.0, 1, 65.22, Utah
77.0, 1, 29.52, Delaware
4.0, 0, 28.32, New York
50.0, 1, 191.62, California
41.0, 0, 145.79, New York
1.0, 1, 35.58, North Carolina
29.0, 0, 38.66, New York
4.0, 1, 54.13, Georgia
82.0, 1, 113.6, Massachusetts
78.0, 0, 300.93, California
13.0, 0, 40.75, Texas
61.0, 0, 6.78, Massachusetts
0.0, 0, 19.27, California
72.0, 0, 30.78, Kentucky
43.0, 1, 44.0, California
50.0, 1, 5.99, New York
30.0, 0, 197.45, Michigan
22.0, 1, 65.76, Massachusetts
15.0, 0, 46.35, New York
37.0, 1, 188.8, Tennessee
61.0, 1, 94.04, South Carolina
58.0, 0, 136.89, Connecticut
53.0, 1, 152.37, New York
12.0, 1, 25.96, Minnesota
4.0, 0, 193.53, Texas
24.0, 1, 124.73, Missouri
57.0, 1, 150.55, California
7.0, 1, 1171.73, Missouri
0.0, 1, 82.34, Wisconsin
40.0, 1, 74.89, Missouri
63.0, 0, 87.87, Florida
16.0, 0, 16.27, California
43.0, 0, 246.87, South Dakota
8.0, 1, 41.6, Pennsylvania
41.0, 0, 63.55, Texas
49.0, 0, 132.57, Iowa
46.0, 1, 104.99, Indiana
37.0, 1, 68.57, California
23.0, 0, 116.0, Missouri
48.0, 1, 730.81, California
61.0, 0, 30.07, New York
37.0, 0, 140.02, Louisiana
24.0, 0, 42.7, Texas
43.0, 1, 508.17, California
36.0, 1, 91.56, Illinois
18.0, 1, 14.95, Oregon
68.0, 1, 17.29, Florida
57.0, 1, 183.22, Washington
53.0, 1, 39.74, California
18.0, 1, 38.73, Ohio
3.0, 0, 29.35, Kentucky
17.0, 0, 145.68, Massachusetts
6.0, 1, 123.12, Minnesota
55.0, 1, 321.62, Georgia
23.0, 0, 228.83, Nevada
41.0, 0, 7.99, Utah
30.0, 1, 100.81, Pennsylvania
98.0, 0, 163.43, California
37.0, 0, 445.1, South Carolina
49.0, 1, 43.84, Minnesota
12.0, 1, 60.48, Vermont
52.0, 0, 300.68, Massachusetts
46.0, 0, 9.0, New Jersey
62.0, 1, 292.69, Pennsylvania
53.0, 0, 87.33, Florida
17.0, 0, 14.86, Washington
2.0, 0, 106.01, Texas
12.0, 1, 472.6, Washington
24.0, 1, 158.33, Texas
14.0, 1, 17.78, Wisconsin
22.0, 1, 87.18, Florida
97.0, 1, 10.24, California
52.0, 0, 107.21, Pennsylvania
47.0, 1, 242.47, California
76.0, 1, 181.13, California
66.0, 1, 397.13, Pennsylvania
69.0, 1, 123.25, Oklahoma
25.0, 1, 30.59, New York
59.0, 0, 7.0, Florida
76.0, 1, 249.56, California
32.0, 0, 167.99, Connecticut
41.0, 1, 430.45, Georgia
29.0, 1, 90.48, Texas
76.0, 0, 157.0, California
38.0, 0, 9.73, Arkansas
68.0, 0, 49.27, Texas
30.0, 1, 384.81, Connecticut
90.0, 0, 96.09, North Carolina
60.0, 1, 23.62, South Dakota
58.0, 1, 42.89, Texas
16.0, 0, 107.81, Illinois
4.0, 1, 28.7, California
50.0, 1, 11.07, Indiana
39.0, 0, 221.22, Texas
72.0, 1, 17.72, California
92.0, 1, 166.39, Texas
89.0, 1, 16.09, Arkansas
3.0, 0, 437.38, Georgia
23.0, 1, 28.43, South Carolina
36.0, 0, 55.07, California
23.0, 0, 20.38, Indiana
79.0, 0, 10.18, Illinois
49.0, 0, 2.7, Florida
66.0, 0, 100.73, California
50.0, 1, 19.43, Michigan
93.0, 1, 86.55, California
53.0, 1, 80.71, Connecticut
62.0, 1, 49.15, Illinois
16.0, 0, 33.26, Louisiana
50.0, 0, 17.46, Missouri
34.0, 0, 32.72, Illinois
24.0, 0, 4.04, New Mexico
35.0, 1, 197.02, New York
60.0, 1, 278.98, South Carolina
4.0, 1, 26.82, Illinois
48.0, 1, 101.67, Pennsylvania
33.0, 0, 24.75, Texas
17.0, 1, 16.02, California
48.0, 1, 213.28, North Carolina
14.0, 1, 135.36, Georgia
1.0, 1, 803.92, Massachusetts
48.0, 0, 158.33, California
15.0, 0, 78.3, Minnesota
65.0, 1, 8.6, Texas
86.0, 1, 37.98, Illinois
15.0, 1, 1195.52, Florida
17.0, 0, 52.05, Ohio
29.0, 0, 10.85, Virginia
11.0, 1, 62.49, New Jersey
2.0, 1, 64.11, New York
77.0, 0, 16.82, Texas
29.0, 0, 882.96, South Carolina
33.0, 0, 235.89, Ohio
47.0, 0, 53.24, Oregon
36.0, 0, 20.28, Minnesota
21.0, 1, 159.16, Michigan
113.0, 0, 32.54, Georgia
6.0, 1, 120.38, Wisconsin
50.0, 1, 47.33, Colorado
56.0, 1, 202.06, Tennessee
31.0, 1, 38.49, Illinois
36.0, 1, 65.71, California
71.0, 1, 65.27, California
36.0, 1, 314.19, Connecticut
24.0, 1, 18.07, Texas
12.0, 0, 189.51, Texas
73.0, 0, 56.84, New Jersey
70.0, 0, 66.81, Maryland
29.0, 0, 121.94, Michigan
27.0, 0, 41.84, Pennsylvania
14.0, 0, 258.95, California
0.0, 1, 103.43, Oregon
36.0, 1, 132.96, Texas
0.0, 1, 6.15, Florida
27.0, 1, 361.63, California
65.0, 0, 19.28, Washington
22.0, 0, 383.28, South Carolina
42.0, 0, 50.16, California
12.0, 0, 256.25, Colorado
32.0, 1, 137.79, Tennessee
22.0, 1, 14.36, California
6.0, 1, 212.36, Michigan
48.0, 1, 17.08, Washington
24.0, 1, 40.57, Texas
91.0, 1, 106.25, Nebraska
13.0, 1, 44.43, California
56.0, 0, 1257.31, Georgia
23.0, 0, 206.31, New Jersey
64.0, 1, 581.53, Montana
56.0, 1, 119.55, Utah
47.0, 0, 13.66, Colorado
61.0, 1, 670.82, Pennsylvania
105.0, 0, 13.39, Missouri
11.0, 0, 128.68, Tennessee
60.0, 0, 377.47, Indiana
34.0, 0, 79.95, West Virginia
51.0, 0, 141.45, Texas
26.0, 1, 181.86, Florida
50.0, 1, 107.62, North Carolina
18.0, 0, 81.75, Illinois
15.0, 0, 43.62, Missouri
67.0, 0, 290.69, Indiana
20.0, 0, 11.17, Montana
2.0, 0, 112.65, Tennessee
38.0, 0, 93.73, Wisconsin
64.0, 1, 173.37, Colorado
18.0, 1, 22.98, Arkansas
23.0, 0, 235.0, New York
47.0, 0, 52.88, California
52.0, 0, 24.33, California
105.0, 1, 19.41, Texas
32.0, 1, 29.47, Wisconsin
31.0, 1, 54.05, New York
49.0, 0, 21.92, Maine
80.0, 1, 35.13, Mississippi
9.0, 1, 118.75, Connecticut
25.0, 0, 14.07, Arizona
9.0, 0, 26.43, Washington
60.0, 0, 147.35, California
48.0, 1, 83.67, Texas
0.0, 0, 130.94, New Jersey
15.0, 0, 174.97, South Carolina
58.0, 1, 5.39, Washington
68.0, 1, 30.94, New York
46.0, 0, 1435.73, Indiana
1.0, 1, 103.61, California
21.0, 1, 114.39, Texas
46.0, 0, 226.74, California
48.0, 1, 90.98, Indiana
3.0, 1, 149.69, Minnesota
90.0, 1, 12.72, Indiana
22.0, 1, 101.31, Missouri
4.0, 0, 234.03, Florida
34.0, 0, 39.07, Texas
59.0, 1, 19.12, Georgia
11.0, 0, 371.31, Arkansas
13.0, 0, 10.24, New York
85.0, 0, 29.89, Arkansas
41.0, 1, 12.94, Georgia
1.0, 0, 160.62, California
41.0, 1, 23.32, Pennsylvania
9.0, 1, 20.32, Pennsylvania
15.0, 1, 136.23, Texas
33.0, 0, 79.11, Texas
32.0, 1, 40.29, Nevada
79.0, 1, 45.85, Oklahoma
59.0, 0, 38.93, Iowa
21.0, 1, 22.05, Washington
6.0, 0, 150.23, Arizona
10.0, 1, 16.1, Oregon
17.0, 1, 55.17, Pennsylvania
24.0, 0, 104.4, Washington
48.0, 1, 61.39, Ohio
33.0, 0, 88.82, Rhode Island
50.0, 1, 282.09, California
48.0, 0, 155.89, Ohio
39.0, 0, 60.57, Ohio
77.0, 0, 29.51, New Jersey
38.0, 0, 495.13, Louisiana
19.0, 1, 14.12, Pennsylvania
67.0, 0, 287.7, Indiana
16.0, 0, 106.73, Ohio
46.0, 0, 66.7, Indiana
42.0, 0, 94.86, Indiana
41.0, 1, 256.69, Washington
38.0, 1, 266.42, California
28.0, 1, 20.67, Minnesota
84.0, 0, 129.77, Florida
29.0, 1, 29.95, Florida
11.0, 1, 102.95, California
54.0, 1, 23.82, Rhode Island
22.0, 0, 24.15, New Jersey
75.0, 1, 95.38, Maine
37.0, 0, 469.1, South Carolina
35.0, 0, 20.25, California
60.0, 1, 20.38, West Virginia
102.0, 0, 298.68, Georgia
63.0, 0, 63.98, Florida
59.0, 0, 36.12, Wisconsin
59.0, 0, 216.59, Pennsylvania
67.0, 1, 162.32, California
10.0, 1, 75.27, Arizona
18.0, 0, 234.55, Mississippi
39.0, 1, 46.7, New York
59.0, 1, 337.63, Florida
33.0, 0, 81.01, Illinois
15.0, 1, 166.37, California
67.0, 0, 570.45, Ohio
18.0, 1, 178.79, Florida
31.0, 1, 80.37, New York
24.0, 1, 71.77, Georgia
15.0, 0, 54.79, New Jersey
69.0, 0, 360.43, Pennsylvania
25.0, 0, 11.03, Connecticut
25.0, 1, 30.16, Tennessee
14.0, 1, 267.06, Pennsylvania
57.0, 1, 34.93, Texas
26.0, 1, 1333.68, South Carolina
42.0, 0, 60.48, Florida
82.0, 1, 582.16, Florida
81.0, 0, 67.34, Florida
87.0, 0, 159.67, North Carolina
56.0, 0, 12.37, California
32.0, 0, 90.08, West Virginia
10.0, 1, 28.81, Maryland
44.0, 0, 33.41, California
4.0, 0, 6.59, Maryland
27.0, 0, 73.77, Colorado
34.0, 1, 104.22, North Carolina
5.0, 1, 8.7, Illinois
31.0, 1, 109.78, Illinois
84.0, 0, 141.12, New York
80.0, 1, 56.65, California
50.0, 1, 46.93, North Carolina
71.0, 0, 9.69, California
39.0, 0, 229.99, Texas
39.0, 1, 257.99, Missouri
5.0, 0, 14.69, Minnesota
76.0, 1, 189.24, California
62.0, 1, 107.9, Missouri
22.0, 0, 20.47, California
40.0, 1, 69.29, Connecticut
39.0, 1, 74.47, Ohio
27.0, 0, 23.08, Arkansas
7.0, 0, 254.53, Tennessee
52.0, 1, 31.44, Pennsylvania
51.0, 1, 113.2, Maryland
62.0, 0, 107.91, Georgia
21.0, 0, 75.62, California
63.0, 0, 462.54, New York
26.0, 0, 8.27, Missouri
84.0, 0, 73.75, Mississippi
61.0, 0, 153.51, Illinois
64.0, 0, 111.18, New York
63.0, 1, 231.56, Maryland
26.0, 0, 40.1, Ohio
27.0, 1, 97.38, Mississippi
14.0, 0, 7.59, Texas
21.0, 0, 132.19, Delaware
46.0, 1, 511.12, Texas
21.0, 1, 53.24, Washington
29.0, 1, 31.98, Arizona
20.0, 1, 154.1, California
25.0, 0, 33.82, Wisconsin
88.0, 1, 213.84, Vermont
51.0, 0, 68.9, California
39.0, 0, 206.89, Florida
46.0, 1, 1863.29, Ohio
59.0, 1, 105.53, Washington
38.0, 1, 130.07, Arizona
43.0, 1, 107.3, Indiana
45.0, 1, 28.1, Maryland
73.0, 0, 39.66, Missouri
46.0, 0, 127.65, Texas
5.0, 0, 37.98, Texas
62.0, 1, 25.26, Maryland
47.0, 1, 95.67, Rhode Island
59.0, 0, 221.46, Florida
20.0, 1, 115.07, Maryland
58.0, 1, 15.41, New Jersey
9.0, 0, 83.13, Kentucky
58.0, 1, 905.71, Texas
28.0, 1, 40.35, Iowa
2.0, 1, 88.64, Wisconsin
34.0, 1, 33.67, Georgia
7.0, 1, 282.15, Michigan
39.0, 0, 64.02, Massachusetts
88.0, 1, 30.36, California
6.0, 0, 79.07, Colorado
25.0, 1, 228.82, Indiana
37.0, 0, 137.87, Illinois
14.0, 1, 132.0, Texas
20.0, 1, 291.74, Illinois
59.0, 0, 707.48, Illinois
49.0, 0, 143.32, Florida
32.0, 1, 47.6, Illinois
26.0, 1, 6.9, New York
47.0, 0, 79.83, Massachusetts
30.0, 0, 227.33, California
81.0, 1, 41.12, Arizona
6.0, 1, 74.91, Texas
10.0, 1, 46.34, New York
68.0, 0, 348.71, Connecticut
63.0, 1, 160.23, Louisiana
32.0, 0, 30.34, Kansas
41.0, 0, 53.17, Nevada
35.0, 1, 266.06, Texas
60.0, 1, 24.0, North Carolina
38.0, 1, 19.79, Georgia
24.0, 1, 86.99, Arizona
9.0, 0, 19.13, New York
20.0, 1, 51.82, Utah
2.0, 0, 131.59, New York
51.0, 1, 52.76, Wisconsin
29.0, 1, 93.47, California
42.0, 0, 66.23, Washington
26.0, 1, 69.88, Illinois
56.0, 1, 60.75, Georgia
76.0, 0, 314.22, Florida
78.0, 1, 239.59, New Mexico
38.0, 1, 208.76, Tennessee
59.0, 0, 220.82, Michigan
29.0, 1, 30.61, North Carolina
101.0, 1, 164.25, New York
10.0, 0, 47.83, Georgia
61.0, 1, 102.6, Illinois
44.0, 0, 58.99, Texas
58.0, 1, 4.17, Michigan
52.0, 0, 31.26, Texas
15.0, 1, 25.21, Kansas
6.0, 1, 27.3, Maryland
65.0, 1, 32.22, North Carolina
49.0, 0, 134.96, California
82.0, 1, 16.52, Pennsylvania
45.0, 0, 72.54, New Mexico
32.0, 1, 51.83, New Jersey
81.0, 1, 14.67, New Hampshire
12.0, 1, 106.79, New York
67.0, 0, 4.65, Alabama
33.0, 0, 324.06, Michigan
26.0, 1, 40.69, California
8.0, 1, 155.81, New Jersey
42.0, 1, 14.64, Massachusetts
58.0, 0, 138.61, California
67.0, 1, 20.4, Tennessee
42.0, 0, 134.23, Florida
72.0, 0, 122.06, Connecticut
71.0, 0, 28.37, Oregon
14.0, 1, 14.55, California
45.0, 0, 42.91, Minnesota
60.0, 1, 208.15, California
61.0, 1, 141.99, California
17.0, 1, 13.94, New Jersey
6.0, 1, 101.66, North Carolina
20.0, 1, 52.04, Florida
29.0, 1, 69.81, Pennsylvania
24.0, 0, 57.47, Alabama
73.0, 0, 36.26, Tennessee
48.0, 0, 307.33, Kansas
46.0, 0, 29.79, Rhode Island
18.0, 0, 35.86, Arizona
16.0, 0, 32.48, Minnesota
96.0, 0, 19.76, California
59.0, 0, 30.18, Oklahoma
2.0, 0, 20.48, Arizona
2.0, 0, 47.11, Utah
60.0, 0, 20.41, Delaware
82.0, 0, 24.49, Vermont
18.0, 0, 20.21, New York
38.0, 0, 21.24, Florida
27.0, 0, 24.13, Massachusetts
42.0, 1, 76.52, Minnesota
51.0, 1, 74.07, New Jersey
50.0, 1, 103.87, Arizona
3.0, 1, 40.65, Michigan
61.0, 0, 231.33, Michigan
58.0, 1, 9.33, Wisconsin
63.0, 0, 91.61, Georgia
45.0, 0, 227.24, Oregon
33.0, 0, 459.85, Pennsylvania
19.0, 0, 142.2, Colorado
15.0, 0, 8.94, Virginia
77.0, 1, 24.87, Illinois
97.0, 0, 91.44, Michigan
56.0, 1, 51.84, West Virginia
97.0, 1, 163.98, Florida
36.0, 0, 33.78, Texas
46.0, 0, 199.32, New York
25.0, 1, 7.25, Tennessee
16.0, 1, 5.68, Arizona
5.0, 0, 33.18, Massachusetts
8.0, 0, 124.77, Illinois
63.0, 0, 12.61, California
43.0, 1, 25.79, Ohio
17.0, 0, 9.81, South Carolina
61.0, 0, 64.97, Kentucky
16.0, 1, 222.1, Arizona
27.0, 1, 10.81, Hawaii
64.0, 0, 210.42, North Carolina
31.0, 1, 44.31, Texas
10.0, 0, 78.92, California
56.0, 1, 73.04, Maryland
7.0, 1, 35.44, Illinois
82.0, 0, 69.67, New Mexico
9.0, 1, 8.78, Arkansas
49.0, 1, 82.41, Georgia
5.0, 0, 90.47, Pennsylvania
7.0, 0, 19.85, New Mexico
43.0, 1, 54.01, Michigan
43.0, 1, 82.07, Wisconsin
14.0, 0, 23.1, Georgia
61.0, 0, 72.18, California
34.0, 1, 62.76, Michigan
49.0, 0, 147.59, Michigan
40.0, 1, 139.24, Kansas
9.0, 1, 59.74, Virginia
25.0, 1, 29.83, Ohio
56.0, 0, 96.82, Washington
9.0, 1, 148.31, Texas
27.0, 1, 221.18, Alabama
26.0, 0, 7.95, Illinois
18.0, 1, 172.98, Montana
55.0, 1, 95.98, Texas
3.0, 1, 116.86, Georgia
21.0, 0, 77.57, California
5.0, 1, 55.22, Pennsylvania
105.0, 1, 68.74, Texas
51.0, 1, 50.36, Wyoming
28.0, 1, 95.8, Michigan
49.0, 1, 15.26, California
39.0, 1, 64.18, Kentucky
19.0, 0, 6.71, Virginia
64.0, 1, 14.34, Arizona
30.0, 0, 136.88, New York
2.0, 1, 14.98, Michigan
